ID_SEDE_IRCA;COD_DANE;MUNICIPIO;NOMBRE_SEDE_IRCA;NIVEL_RIESGO_IRCA;ESTUDIANTES_IRCAS;ESTUDIANTES_SEDESUESVALLE;ESTUDIANTES_MEN_REFERENCIA;ESTUDIANTES_ACTUAL_FINAL;FUENTE_MATRICULA_FINAL;ESTADO_COMPLEMENTO_MATRICULA;REQUIERE_VALIDACION_MATRICULA;MEN_METODO_CRUCE;MEN_SCORE_CRUCE
681;276275000294;FLORIDA;I.E. ATANASIO GIRARDOT SEDE EL BARBULA;SIN RIESGO;21;24;0;21;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
682;276275000197;FLORIDA;I.E. ATANASIO GIRARDOT SEDE ATANASIO GIRARDOT;SIN RIESGO;0;173;274;173;SEDESUESVALLE;COMPLEMENTADA_CON_SEDESUESVALLE;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
683;276275000359;FLORIDA;I.E. ATANASIO GIRARDOT SEDE SANTA ANA;SIN RIESGO;53;0;0;53;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
684;276275001177;FLORIDA;I.E. ATANASIO GIRARDOT SEDE TULIO GONZALES FORERO;SIN RIESGO;0;11;0;11;SEDESUESVALLE;COMPLEMENTADA_CON_SEDESUESVALLE;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
685;176275000265;FLORIDA;I.E. CIUDAD FLORIDA SEDE JULIO CASTAÑO;SIN RIESGO;0;75;274;75;SEDESUESVALLE;COMPLEMENTADA_CON_SEDESUESVALLE;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
686;176275000141;FLORIDA;I.E. CIUDAD FLORIDA SEDE ANTONIO ISAZA;SIN RIESGO;71;38;89;71;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
687;176275000311;FLORIDA;I.E. CIUDAD FLORIDA SEDE GABRIELA MISTRAL;SIN RIESGO;139;142;126;139;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
688;276275000944;FLORIDA;I.E. REGIONAL SIMON BOLIVAR SEDE SIMON BOLIVAR (PRINCIPAL);SIN RIESGO;370;0;0;370;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
689;;FLORIDA;INSTITUTO DE FORMACION LABORAL INSDEFORLA;SIN RIESGO;50;0;0;50;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SIN_COINCIDENCIA_FUERTE;0.476
690;;FLORIDA;INSTITUCIONAL EDUCATIVA HAPPY KIDS;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.427
691;;FLORIDA;INSTITUCION EDUCATIVA  CENTRO DE ESTUDIO TECNICO LABORAL DE COLOMBIA;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.433
692;276318000013;GUACARÍ;I.E. SIMON BOLIVAR SEDE MANUELA BELTRÁN (PRINCIPAL);SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
693;276318000111;GUACARÍ;I.E. JOSE CELESTINO MUTIS SEDE JOSE CELESTINO MUTIS;SIN RIESGO;107;107;178;107;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
694;276318000510;GUACARÍ;I.E. JOSE CELESTINO MUTIS SEDE PEDRO VICENTE ABADIA;SIN RIESGO;131;131;0;131;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
695;276318000226;GUACARÍ;I.E. JOSE IGNACIO OSPINA SEDE PRINCIPAL;SIN RIESGO;260;0;56;260;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
696;276318000277;GUACARÍ;I.E. SIMON BOLIVAR SEDE SIMON BOLIVAR;SIN RIESGO;186;186;285;186;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
697;176318000256;GUACARÍ;I.E. PEDRO VICENTE ABADIA SEDE SAULO RICARDO MOLINA;SIN RIESGO;230;230;0;230;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
698;276318000510;GUACARÍ;I.E. PEDRO VICENTE ABADIA SEDE PEDRO VICENTE ABADIA;SIN RIESGO;131;131;0;131;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
699;176318000183;GUACARÍ;I.E. PEDRO VICENTE ABADIA SEDE AUGUSTO DOMINGUEZ;SIN RIESGO;344;344;0;344;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
700;276318000145;GUACARÍ;I.E. PEDRO VICENTE ABADIA SEDE CARMEN ARZAYÚZ DE SAAVEDRA;SIN RIESGO;33;33;0;33;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
701;176318000264;GUACARÍ;I.E. ESCUELA NORMAL SUPERIOR MIGUEL DE CERVANTES SAAVEDRA SEDE MIGUEL DE CERVANTES SAAVEDRA;SIN RIESGO;788;788;1098;788;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.96
702;276318000056;GUACARÍ;I.E. GENERAL SANTANDER SEDE MERCEDES ABREGO;SIN RIESGO;16;16;0;16;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
703;176318000418;GUACARÍ;I.E. ESCUELA NORMAL SUPERIOR MIGUEL DE CERVANTES SAAVEDRA SEDE ANTONIA SANTOS;SIN RIESGO;634;634;270;634;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.952
704;176318000701;GUACARÍ;I.E. PEDRO VICENTE ABADIA SEDE FRANCISCO JOSE DE CALDAS;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.932
705;276318000897;GUACARÍ;I.E. JOSE IGNACIO OSPINA SEDE JOSE ARBEY GARCIA;SIN RIESGO;6;6;0;6;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
706;176306000013;GINEBRA;I.E. GINEBRA LA SALLE SEDE GINEBRA LA SALLE;SIN RIESGO;643;643;936;643;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
707;176306000048;GINEBRA;I.E. GINEBRA LA SALLE SEDE CARLOS TASCON;SIN RIESGO;118;118;0;118;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
708;176306000056;GINEBRA;I.E. GINEBRA LA SALLE SEDE ANTONIA SANTOS;SIN RIESGO;130;130;0;130;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
709;176306000421;GINEBRA;I.E. INMACULADA CONCEPCION SEDE INMACULADA CONCEPCION;SIN RIESGO;230;230;0;230;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
710;176306000064;GINEBRA;I.E. INMACULADA CONCEPCION SEDE GENERAL ANZOATEGUI;SIN RIESGO;111;111;0;111;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
711;176306000307;GINEBRA;I.E. GINEBRA LA SALLE SEDE ALFONSO LINCE;SIN RIESGO;93;93;0;93;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
712;276306000115;GINEBRA;I.E. GINEBRA LA SALLE SEDE JOSE MARIA VILLEGAS;SIN RIESGO;19;19;0;19;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
713;276306000093;GINEBRA;I.E. GINEBRA LA SALLE SEDE NUESTRA SEÑORA DE FATIMA;SIN RIESGO;14;14;0;14;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
714;276306000158;GINEBRA;I.E. INMACULADA CONCEPCION SEDE SAN ANTONIO;SIN RIESGO;13;13;0;13;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
715;276306000263;GINEBRA;I.E. GINEBRA LA SALLE SEDE ANTONIO NARIÑO;SIN RIESGO;56;56;0;56;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
716;276233000642;DAGUA;I.E. BORRERO AYERBE SEDE RAFAEL NUÑEZ;SIN RIESGO;200;200;196;200;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
717;276233001223;DAGUA;I.E. BORRERO AYERBE SEDE BELLAVISTA;SIN RIESGO;211;211;152;211;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
718;276233000545;DAGUA;I.E. BORRERO AYERBE SEDE NUESTRA SEÑORA DE FATIMA;SIN RIESGO;178;0;54;178;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
719;276233001495;DAGUA;I.E. SANTA TERESITA DEL NIÑO JESUS SEDE ALTO DE LAS TORTOLAS;SIN RIESGO;8;8;0;8;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.938
720;276233000138;DAGUA;I.E. BORRERO AYERBE SEDE CARLOS LOZANO LOZANO;MEDIO;38;38;37;38;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
721;276895000294;ZARZAL;ESCUELA REPUBLICA DE COLOMBIA;SIN RIESGO;213;211;206;213;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
722;176895000044;ZARZAL;INSTITUCION EDUCATIVA ANTONIO NARIÑO;SIN RIESGO;328;94;569;328;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
723;176895000346;ZARZAL;CENTRO EDUCATIVO CENT DOC N.2 MARIA INMACULADA;SIN RIESGO;325;333;362;325;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
724;;ZARZAL;UNIDAD DE ATENCION VALLEJUELO - MODALIDAD DESARROLLO INFANTIL EN MEDIO FAMILIAR;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.404
725;176100000441;BOLIVAR;ESCUELA URB MIX ALONSO ARAGON N.01;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.571
726;176100000424;BOLIVAR;ESCUELA URB JULIO CAICEDO Y TELLEZ N.2;SIN RIESGO;73;112;133;73;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
727;176100000858;BOLIVAR;ESCUELA SAN JOSE N. 52;SIN RIESGO;9;8;0;9;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
728;276100000321;BOLIVAR;ESCUELA RUR MIX MA AGUSTINA MADRID N.10;SIN RIESGO;51;55;0;51;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SIN_COINCIDENCIA_FUERTE;0.667
729;276100000500;BOLIVAR;COLEGIO MANUEL DOLORES MONDRAGON SAT;SIN RIESGO;31;0;0;31;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
730;276100000275;BOLIVAR;ESCUELA NTRA SRA DEL CARMEN N. 15;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.69
731;276736000500;SEVILLA;I.E. HERACLIO URIBE URIBE SEDE JOAQUIN CAICEDO (D.I);MEDIO;8;7;0;8;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
732;276736001310;SEVILLA;I.E. HERACLIO URIBE URIBE SEDE FRAY BARTOLOME DE LAS CASAS;MEDIO;7;5;0;7;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
733;276736000348;SEVILLA;I.E. HERACLIO URIBE URIBE SEDE LA MARIA;MEDIO;4;3;0;4;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
734;276736000283;SEVILLA;I.E. SANTA BARBARA SEDE SANTA BARBARA;SIN RIESGO;107;100;199;107;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.901
735;276736001328;SEVILLA;I.E. SANTA BARBARA SEDE BUENOS AIRES;SIN RIESGO;22;15;0;22;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;POSIBLE_COINCIDENCIA_REVISAR;0.899
736;276233000600;DAGUA;I.E. EL QUEREMAL SEDE MERCEDES ABREGO;SIN RIESGO;107;107;145;107;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
737;276233000529;DAGUA;I.E. EL QUEREMAL SEDE JOSE MARIA CORDOBA;SIN RIESGO;97;97;142;97;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
738;276233000651;DAGUA;I.E. EL QUEREMAL SEDE GIMNASIO DEL DAGUA EL QUEREMAL;SIN RIESGO;254;254;0;254;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
739;276113000614;BUGALAGRANDE;I.E. DIEGO RENGIFO SALAZAR  SEDE MARIANO OSPINA PEREZ;ALTO;85;79;0;85;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
740;276616000310;RIOFRIO;CENTRO EDUCATIVO CENT DOC JUAN DEL CORRAL N. 16;BAJO;15;6;10;15;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
741;276616000301;RIOFRIO;CENTRO EDUCATIVO CENT DOC N. 15 MARIA INMACULADA;BAJO;16;19;30;16;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
742;276616000590;RIOFRIO;INSTITUCION EDUCATIVA NEMESIO RODRIGUEZ ESCOBAR;BAJO;128;169;264;128;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
743;276616000204;RIOFRIO;ESCUELA N. 4 LAS AMERICAS;BAJO;116;115;113;116;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
744;276616000263;RIOFRIO;ESCUELA LA GRAN COLOMBIA N. 10;BAJO;45;53;74;45;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
745;176890000305;YOTOCO;I.E. ALFONSO ZAWADZKY SEDE ALFONSO ZAWADZKY;SIN RIESGO;464;239;651;464;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
746;176890000038;YOTOCO;I.E. ALFONSO ZAWADZKY SEDE JHON F KENNEDY;SIN RIESGO;176;247;651;176;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
747;176890000798;YOTOCO;I.E. ALFONSO ZAWADZKY - SEDE JORGE ELIECER GAITAN;SIN RIESGO;250;198;0;250;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
748;176890000020;YOTOCO;I.E. ALFONSO ZAWADZKY - SEDE POLICARPA SALAVARRIETA;SIN RIESGO;350;326;0;350;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
749;176895000770;ZARZAL;CENTRO EDUCATIVO CENT DOC N. 20 DIVINO NIÑO JESUS;SIN RIESGO;233;206;256;233;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
750;;ZARZAL;I.E ESCUELA NORMAL SUPERIOR NUESTRA SEÑORA DE LAS MERCEDES - SEDE FRANCISCO DE PAULA SANTANDER;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
751;176895000478;ZARZAL;CENTRO EDUCATIVO CENT DOC N. 19 LAS MERCEDES;SIN RIESGO;172;0;106;172;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
752;176895000265;ZARZAL;COLEGIO DPTAL OFIC SIMON BOLIVAR;SIN RIESGO;0;630;720;630;SEDESUESVALLE;COMPLEMENTADA_CON_SEDESUESVALLE;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
753;176895000168;ZARZAL;INSTITUCION EDUCATIVA EFRAIN VARELA VACA;SIN RIESGO;0;0;366;366;MEN_SEDES_2019;COMPLEMENTADA_CON_MEN_REFERENCIA_HISTORICA;SI;COINCIDENCIA_NOMBRE_FUERTE;0.93
754;176895000231;ZARZAL;CENTRO EDUCATIVO CENT DOC STA CECILIA N.4;SIN RIESGO;189;183;0;189;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SIN_COINCIDENCIA_FUERTE;0.447
755;176895000109;ZARZAL;ESCUELA NORM SUP NTRA SRA DE LAS MERCEDES;SIN RIESGO;273;0;106;273;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
756;376895000426;ZARZAL;COLEGIO PABLO EMILIO CAMACHO PEREA;SIN RIESGO;37;888;1023;37;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
757;176895000192;ZARZAL;CENTRO EDUCATIVO CENT DOC N.5 SAGRADO CORAZON DE JESUS;SIN RIESGO;167;158;174;167;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
758;176895000125;ZARZAL;CENTRO EDUCATIVO CENT DOC N. 17 CAMILO TORRES;SIN RIESGO;123;118;145;123;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
759;176895000222;ZARZAL;CENTRO EDUCATIVO CENT DOC N. 3 FRANCISCO JOSE DE CALDAS;SIN RIESGO;34;46;177;34;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
760;276895000138;ZARZAL;ESCUELA N. 15 NTRA SRA DE FATIMA;SIN RIESGO;13;18;0;13;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SIN_COINCIDENCIA_FUERTE;0.679
761;176895000109;ZARZAL;I.E. ESCUELA NORMAL SUPERIOR NUESTRA SEÑORA DE LAS MERCEDES LOCAL # 2;SIN RIESGO;271;0;0;271;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
762;176895000184;ZARZAL;CENTRO EDUCATIVO CENT DOC N.6 ANEX JHON F KENNEDY;SIN RIESGO;0;250;0;250;SEDESUESVALLE;COMPLEMENTADA_CON_SEDESUESVALLE;NO;SIN_COINCIDENCIA_FUERTE;0.433
763;176403000087;LA VICTORIA;I.E MANUEL ANTONIO BONILLA SEDE SAGRADO CORAZON;SIN RIESGO;138;138;585;138;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
764;176403000061;LA VICTORIA;I.E MANUEL ANTONIO BONILLA SEDE MARCO FIDEL SUAREZ;SIN RIESGO;193;193;0;193;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.936
765;176403000079;LA VICTORIA;IE SANTA TERESITA SEDE SANTA TERESITA;SIN RIESGO;55;55;313;55;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.98
766;;LA VICTORIA;I.E MANUEL ANTONIO BONILLA SEDE PRINCIPAL;SIN RIESGO;0;0;585;585;MEN_SEDES_2019;COMPLEMENTADA_CON_MEN_REFERENCIA_HISTORICA;SI;COINCIDENCIA_NOMBRE_FUERTE;0.93
767;176403000052;LA VICTORIA;I.E SANTA TERESITA SEDE MANUEL J. GIL;SIN RIESGO;131;131;0;131;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
768;;LA VICTORIA;INSTITUCION EDUCATIVA SAN JOSE SEDE PRIMARIA;SIN RIESGO;23;0;35;23;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
769;276403000103;LA VICTORIA;IE SAN JOSE SEDE ANTONIA SANTOS;SIN RIESGO;17;17;0;17;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.98
770;276403000022;LA VICTORIA;I.E CONCENTRACION DE DESARROLLO RURAL SEDE SAN JOSE;SIN RIESGO;29;29;35;29;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
771;276403000090;LA VICTORIA;I.E SAN JOSE SEDE ANTONIO NARIÑO;SIN RIESGO;57;57;0;57;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
772;276403000111;LA VICTORIA;IE SANTA TERESITA SEDE JOSE MARIA CORDOBA;SIN RIESGO;13;13;0;13;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.98
773;176403000036;LA VICTORIA;IE MANUEL ANTONIO BONILLA SEDE MANUEL ANTONIO BONILLA;SIN RIESGO;127;127;585;127;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.98
774;;LA UNION;I.E COLEGIO SAN JOSÉ SEDE PRINCIPAL;SIN RIESGO;1089;0;880;1089;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
775;176400000051;LA UNION;I.E MAGDALENA ORTEGA SEDE PERPETUO SOCORRO;SIN RIESGO;154;154;1413;154;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
776;;LA UNION;I.E. MAGDALENA ORTEGA SEDE PRINCIPAL;SIN RIESGO;635;0;1413;635;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
777;276400000072;LA UNION;I.E ARGEMIRO ESCOBAR CARDONA SEDE ANTONIO NARIÑO;SIN RIESGO;122;122;0;122;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.933
